,good_bad
249320,1
390645,1
370147,1
321229,1
147258,0
310468,1
14722,0
195164,1
133108,0
8352,0
102190,1
392374,1
135714,1
94117,1
1867,1
406661,1
226514,1
328017,1
156892,1
39934,1
214266,1
6300,1
307436,1
404445,1
197940,1
62448,1
287412,1
221000,1
347622,1
45229,1
371868,1
324569,1
71925,1
95238,1
226125,1
305845,1
144299,1
48139,1
201047,1
156673,1
106212,1
462001,1
139340,1
307672,1
208563,1
49962,1
156750,1
64758,1
362756,1
245573,1
441069,1
403997,0
276820,1
87138,1
209033,1
125334,1
393733,1
54947,1
402472,1
121170,1
310323,1
371566,1
223757,1
392623,0
74774,1
356202,1
85331,1
277781,1
391073,1
86169,0
157614,0
274937,0
431742,1
95106,1
354379,1
162750,1
229565,1
459345,1
341385,1
396373,1
203413,1
413215,1
126728,1
7692,1
118569,1
434082,1
36994,0
69721,1
205645,1
104389,1
365937,1
237538,1
57276,1
64761,1
414018,1
413122,1
80922,1
442603,1
251894,1
79132,1
168654,1
209072,1
239673,1
188513,1
397756,1
233101,1
121389,1
132937,1
367642,1
77508,1
121383,0
232850,1
86859,1
389173,0
267333,1
78771,1
397933,0
358798,1
31879,1
181201,1
208328,1
155797,1
229,1
248030,1
104374,1
211650,0
40526,0
184125,0
428826,1
313495,1
396716,1
367612,1
420280,1
195297,1
219500,1
245329,1
120201,1
102175,1
323009,0
42398,0
58312,1
188719,1
107560,1
334495,1
66045,1
315712,1
369262,1
175126,1
430639,1
229483,1
188779,0
391100,1
218686,1
186300,1
164806,1
402856,1
431260,1
260460,1
168602,1
300193,1
399961,1
383472,0
374275,0
78385,1
7252,1
264692,1
317873,0
7421,1
163103,1
275750,1
383352,1
146050,1
125272,1
355866,0
411126,1
64930,1
358753,1
11242,1
17900,1
183694,1
345527,0
300361,1
32657,1
113733,1
198824,1
287783,1
48329,1
99450,1
460922,0
404392,1
440393,1
226843,1
278905,1
202260,1
128596,1
213070,0
152754,1
454292,1
219563,1
445803,1
87174,1
403544,1
26690,1
192298,1
135655,0
379699,1
168337,1
75928,1
310352,1
225606,1
140601,1
48657,1
43153,1
181680,1
105518,1
370037,1
322682,1
382040,1
314716,1
139875,1
74215,0
182814,1
251594,1
346550,1
161881,0
67125,1
25682,1
382944,1
91428,1
123060,1
112880,1
292432,1
261731,1
170985,1
112177,1
223922,0
252790,1
463890,1
239823,1
123045,1
361627,1
308193,1
245841,1
76810,0
33683,1
438735,1
293619,1
239831,1
289149,1
196302,1
432682,1
428388,1
234816,1
113195,1
95363,1
312860,1
181271,1
424494,1
82754,1
294016,1
303620,1
167216,1
291626,1
266726,1
304347,1
289808,1
61263,1
394712,1
122793,1
429488,1
335727,1
141105,1
389230,1
65116,1
248618,1
146240,1
439292,1
108043,1
324428,1
233988,1
248755,1
29871,1
312510,1
165186,1
312751,1
325515,1
58529,1
166942,1
415213,1
230803,1
156925,1
375434,1
460876,1
194530,1
388125,1
302681,1
385144,0
114439,1
31709,1
348059,1
76202,1
86315,1
253085,0
419442,1
182526,1
157320,1
325683,1
254063,1
142267,1
64237,1
374762,1
319109,1
38056,1
324110,1
72771,1
351717,1
299509,1
223764,1
28298,1
447341,1
204508,0
142491,1
452641,1
213897,1
39323,1
100671,1
436826,1
69981,1
137791,1
13000,1
342347,1
195367,1
412535,0
40816,1
329912,1
69128,1
262639,1
110283,1
85438,1
402343,1
367244,1
135288,1
267451,1
244756,0
336188,1
5191,1
7279,1
295921,1
445689,1
360880,1
3449,1
40760,1
256297,1
19531,1
405780,1
204673,1
17716,1
291767,1
203758,1
41747,1
98582,0
350710,1
399568,1
235325,1
22659,1
79374,1
29713,1
453804,1
134117,1
44329,1
33142,1
458993,1
411687,1
310605,1
223320,1
195616,1
419040,1
296908,1
328709,0
261668,1
201957,1
310213,1
261274,1
49179,1
307513,1
299812,1
137586,1
418656,1
209494,1
350520,1
414031,1
9880,1
210205,1
174110,1
316572,1
380261,1
96284,1
114623,0
390261,1
100159,1
406610,1
211219,1
114426,1
213662,1
283579,1
403584,1
261736,1
128609,1
174540,1
459661,1
247315,1
291349,1
431253,0
246156,1
241527,1
426721,1
28484,1
465358,0
124945,0
381213,1
140406,1
334456,1
230463,1
282676,1
313402,1
224577,1
35229,1
417519,1
313915,1
33439,1
39232,1
223542,0
295151,1
158778,0
280470,1
148503,1
186854,0
375692,1
445667,1
23951,1
70304,1
343440,1
108061,0
284024,1
225969,1
176420,1
411128,1
270498,1
16696,1
358740,0
49094,1
413679,1
70719,0
22097,1
374026,1
458262,1
274243,1
254357,1
195670,1
203665,1
109433,1
390054,1
214195,1
146587,1
37549,1
431667,1
136474,0
291810,1
333180,1
414415,1
184614,1
374244,1
173684,1
433859,1
149392,0
282130,1
229942,1
109266,1
258976,1
304644,1
180341,1
229819,1
422575,1
90557,1
59727,1
252007,1
404013,1
238074,1
61586,1
354404,1
284903,1
105909,0
161464,1
137096,1
254409,1
418962,1
364804,1
179086,1
391777,1
417927,1
283655,1
181862,1
448963,1
458686,1
207,1
239610,1
120003,1
261002,1
380081,1
353409,1
386380,1
264560,1
124018,1
74222,1
176779,1
92393,1
44185,0
195283,1
101125,1
14702,1
386551,1
121074,0
418118,1
221760,1
82922,1
298389,0
158880,0
14433,0
151504,1
33843,1
173636,1
313598,1
232903,1
103278,1
448637,1
87684,1
54967,1
366119,1
138308,1
276232,1
235329,1
30961,0
295270,1
388037,1
245161,1
378928,1
209689,1
107407,1
136832,1
346743,1
377940,1
376291,1
176201,1
411337,1
416975,1
185320,1
403160,1
135032,1
96441,1
398084,1
445286,1
286697,1
55237,1
329027,0
51866,1
249681,1
370145,1
210906,1
450776,1
353599,0
465594,0
249516,0
348284,1
352533,0
62745,1
10031,1
164799,1
398494,1
218128,1
126097,0
436827,1
317304,1
251798,1
280681,1
140948,1
366628,1
278139,1
450290,0
197045,1
197306,1
340878,1
12988,1
114050,1
367763,1
114481,1
341774,0
414528,1
53504,1
63711,1
220615,1
261932,1
46169,1
398458,1
348535,1
229603,1
144391,1
227351,1
464324,1
230864,1
9740,1
68120,1
69650,1
12021,0
366689,0
53387,1
459522,1
385555,1
152807,1
190644,1
338860,1
14795,1
212137,1
9409,1
82453,1
231696,1
25692,1
416899,0
113554,0
444296,0
386801,1
395408,1
130371,1
136898,1
238995,1
371871,1
41312,1
6369,1
113766,1
103380,1
52828,1
301707,1
356460,0
6826,1
330400,1
158713,1
198402,0
323359,1
34184,1
17909,1
206676,1
415165,1
271192,1
19006,1
39102,1
75529,1
236802,1
358672,1
169791,1
446622,1
323638,1
159770,1
189923,1
275717,1
384405,1
443177,1
139579,1
124781,0
253589,1
156497,1
254468,1
216100,1
394632,1
27941,0
52314,0
359036,1
307605,1
423557,1
268222,1
282023,1
414829,1
134753,1
365234,1
12854,1
153779,1
158496,1
39800,1
338552,1
147245,1
181423,1
346676,1
338863,1
277623,1
51933,1
89643,1
48577,1
121352,1
420393,0
406606,1
76407,1
295454,1
38178,1
414650,1
451172,1
115950,1
30985,0
2496,1
353194,1
283543,1
236548,1
109419,0
312061,1
43252,1
126292,1
345011,1
107304,1
366223,0
318085,1
155789,1
389045,1
40702,1
179615,0
162182,0
414748,1
275241,1
179184,1
228899,1
65181,1
8495,0
42491,0
350613,1
315102,1
205069,1
109484,1
337338,0
240370,1
167776,1
199714,1
389139,1
173044,1
306043,1
446199,1
428560,1
108473,1
28755,1
132181,1
167046,1
314981,1
186234,1
159742,1
460459,1
387626,0
107603,1
263277,1
282961,1
295060,0
10944,1
294512,1
319948,1
329770,1
379843,1
441570,1
212912,0
113332,1
140301,0
224079,1
430566,1
14444,1
204974,1
261707,1
333758,1
145699,1
416534,1
187864,1
29580,1
78709,1
353185,1
101678,1
221996,0
91964,1
53184,0
12164,1
63734,0
341459,1
463889,1
62635,1
347322,1
60390,1
410893,1
361802,1
432002,1
305490,1
343183,1
259349,1
355506,1
248616,1
288613,1
393865,1
117037,1
217069,0
397127,1
22365,1
167055,1
440422,1
418635,1
432704,1
439850,1
251759,1
307200,1
114153,0
264834,1
147935,1
369135,0
20694,1
440366,1
344330,1
131213,1
57593,1
279618,1
150621,1
39299,0
150429,1
5220,1
303130,1
3193,0
355212,1
443361,1
106390,1
391958,1
465764,1
325382,1
83117,1
63820,1
140978,0
291864,1
304783,1
284137,1
349198,1
72406,1
281535,1
156057,1
189792,0
124717,1
285938,1
117221,1
39496,1
273081,1
123797,1
422776,0
158024,1
309494,1
110260,1
180293,1
338853,1
300422,1
54236,0
219331,0
418367,1
367148,1
367872,1
391327,1
120934,1
296351,1
158328,1
456710,1
309589,1
86258,1
88950,1
66310,1
161432,1
213565,1
363931,1
182375,1
13172,1
268311,1
35151,1
265582,1
364478,0
367985,0
272182,1
92141,1
256803,1
200095,1
431038,1
342529,1
368610,0
429814,1
11963,1
78812,1
448988,1
210790,0
21823,1
253470,1
359462,1
406963,1
274321,1
246643,1
138375,1
223617,1
279402,1
216137,1
458575,1
62088,1
416209,1
147467,1
101721,1
27097,1
65263,1
151101,1
338128,1
12392,1
85733,0
260463,1
356989,1
53675,1
384063,1
267948,1
321628,1
396554,1
210413,1
354981,1
363095,0
2412,1
139372,0
340261,1
407844,1
287021,1
133931,1
205364,1
408313,0
318824,1
275020,1
450823,0
449393,1
338770,1
457502,1
40281,0
105218,1
335734,1
146601,1
120574,1
257961,1
145244,1
204967,1
343996,1
186922,1
422463,1
78191,1
102690,1
100637,1
354741,1
126478,1
42711,1
353410,0
88094,1
226170,0
419623,1
143801,1
137510,1
37861,1
445738,0
111036,1
27973,1
160072,1
450393,1
286296,1
392633,1
443777,1
221793,1
79792,1
311534,1
200879,1
401885,1
15568,1
271860,1
85837,1
16652,1
381632,1
394607,1
397612,1
111440,1
411756,1
66920,1
297302,1
79036,1
290539,1
238055,1
201318,1
360396,1
272325,1
345483,1
417631,1
305583,1
416325,1
186751,1
27289,1
308935,1
214724,1
168475,1
136522,1
425748,1
76682,1
277298,1
263640,1
295645,1
325390,1
433758,0
8532,1
224895,1
435967,1
128013,1
432823,0
424518,1
381790,1
373914,1
244016,1
356445,1
350834,1
346136,1
447260,1
365136,1
219763,1
54711,1
415885,1
18211,1
126486,1
249800,1
298588,1
223402,1
184605,1
180668,1
317072,1
27634,1
427297,1
195149,1
357417,0
2768,0
328892,1
356286,1
116513,1
296579,1
178989,1
43316,1
263480,1
72100,1
432022,1
219653,1
216965,1
203080,0
166668,1
333644,1
361741,1
391845,1
260160,0
188684,1
109655,1
295249,1
243135,1
285005,1
432694,1
394690,1
311211,1
2469,1
418457,1
329233,0
222104,0
456892,1
221600,1
403762,1
431711,1
122511,1
153499,1
116315,1
376816,1
193949,1
145205,1
409391,1
204383,1
260907,1
14082,1
183219,0
341814,1
12231,1
118254,1
227593,1
272370,1
112490,1
262321,1
380577,1
329799,1
246740,1
19431,1
315817,1
413393,1
358419,1
119028,1
422951,1
271592,1
329185,1
434748,1
119718,0
435146,1
240671,1
71899,1
129057,1
351474,1
266938,1
162602,1
403613,1
30278,1
238538,1
384112,1
84970,1
13997,1
139209,1
312565,1
333151,1
392,1
237909,1
98756,0
173747,1
324694,1
448132,1
136412,0
240582,1
76805,1
145428,1
34146,0
396530,1
272467,1
11690,0
388183,1
258188,1
408253,1
245139,1
351283,1
245371,0
290682,1
366737,1
67414,1
280368,1
39212,1
225650,1
185872,1
212511,1
256152,1
287004,1
35742,1
209746,1
17061,1
21045,0
59422,1
69309,1
300249,1
126394,1
149988,1
426444,1
464387,1
392543,1
90075,1
406385,1
26333,1
159314,1
368531,1
76216,1
270239,1
199965,1
8095,1
222580,1
379282,1
297660,1
266796,1
294935,1
124148,1
154944,1
11624,1
336774,1
460402,0
156588,1
169030,1
144331,1
260978,1
281335,1
117125,1
416928,1
287523,1
363227,1
436838,0
33102,1
448064,1
226468,1
383660,1
350939,1
415734,1
137016,1
9527,1
255965,1
400049,1
327940,1
286413,1
202824,1
318950,1
332188,1
234586,1
19984,0
420249,1
235417,0
218711,1
402328,1
440826,1
399392,1
35389,0
443743,1
201346,0
230888,1
44572,1
108114,1
390595,1
65498,1
189519,0
370209,1
197063,1
303541,1
389469,1
261982,1
144371,1
426798,1
248446,0
349204,1
342794,1
141736,1
222364,0
166146,1
402791,1
130205,1
40769,0
306456,1
450374,1
418100,1
173239,1
22727,1
291340,1
345627,1
233980,1
138165,1
21048,1
169475,1
27364,0
5988,1
410420,1
6487,1
358585,0
357869,1
416925,1
345174,1
180482,1
143004,1
401032,1
188939,0
11804,1
348453,1
346202,1
192111,0
388343,1
442312,1
147801,1
442556,0
136715,1
62015,1
155992,1
36788,0
360146,1
72916,1
120138,1
143207,1
146370,1
180561,1
289668,1
40348,0
164298,1
28498,1
272286,1
157079,1
426076,1
242863,0
437708,1
245551,1
29236,0
342523,1
208236,1
16049,0
141336,1
353753,1
116961,1
347511,1
303764,0
308365,1
235944,1
337370,1
216406,1
33077,1
272040,0
454477,1
361796,1
338399,1
148403,0
181652,0
367678,1
178939,1
231285,1
373277,0
41250,1
52084,1
413987,1
42769,1
358659,1
164400,1
417076,1
216631,1
198735,1
260371,1
403570,1
388176,1
109267,1
142574,1
424652,1
361561,1
29795,1
1971,1
215695,1
411458,1
132280,0
282984,1
202420,1
387914,0
334803,1
180529,1
157224,1
7721,0
462803,1
371574,1
407107,1
384495,1
155663,1
458185,1
130218,0
389705,1
178884,1
457736,1
51243,0
239053,1
296948,1
274072,1
438542,1
454613,1
160730,1
204999,1
222957,1
110803,1
108369,1
354871,1
130752,1
387612,1
316120,1
284614,1
272163,1
224571,0
67975,1
190531,1
53269,1
224751,1
25394,0
170296,1
189684,1
156583,1
210530,1
338106,1
261421,1
321391,1
91631,0
381424,1
7388,1
360038,1
125640,1
219322,1
24810,1
246528,1
378052,1
102643,1
387282,1
418315,1
185142,1
45536,1
98226,1
374197,1
429221,1
42125,1
338600,1
417320,1
238706,1
281849,1
190104,1
110962,1
370694,1
113904,1
56112,1
364355,1
346602,1
319858,1
227362,1
42779,1
264210,1
402202,1
237131,1
31347,1
309505,1
153359,1
279429,1
100502,1
440306,1
357409,1
99819,1
335939,1
139841,1
26358,1
164010,1
183696,1
43436,1
311919,1
58433,1
159647,1
288574,1
182632,1
32552,1
39708,1
177472,1
352250,1
311389,1
8273,1
358359,1
111925,1
382701,1
337697,0
207976,1
440632,1
144550,0
306810,1
193491,1
139345,1
73221,1
223376,1
167571,1
422204,0
151105,1
418860,1
443403,1
315676,1
439769,1
140854,1
218435,1
118756,0
371012,1
39819,0
229005,1
309748,1
224269,1
138969,1
117648,1
184346,1
179669,1
359097,1
54488,1
304528,1
185996,1
11551,1
85401,1
308865,1
420151,1
401683,0
73905,0
318353,0
184006,0
406888,1
7370,1
423512,0
62681,1
4942,1
199192,1
109265,1
336542,1
232482,1
58884,1
365906,1
72304,1
394230,1
330905,1
77214,1
398123,1
367181,1
294041,1
336513,1
93991,1
4808,1
425574,1
402520,1
372411,1
356928,1
239854,1
356883,1
82942,1
397383,1
40492,1
93148,1
148867,1
67050,1
384841,1
230716,1
122294,1
75646,1
167007,1
185573,1
454240,1
201134,1
434149,1
194471,1
159166,1
201512,1
304834,1
287580,1
353578,1
165408,1
288169,1
348235,1
375532,0
335845,1
426744,1
94608,0
45252,1
359588,1
242294,1
117415,0
368754,1
122033,1
371299,1
279335,0
191733,1
193220,0
316994,1
119630,0
429710,0
437645,1
281112,1
163686,1
39920,1
42345,1
20674,1
365633,1
146725,1
112745,1
388829,1
78331,1
145875,1
322036,1
160100,0
336515,1
219885,1
106177,1
184426,0
198857,1
329092,0
319103,1
212880,1
283349,0
39380,1
182909,0
71215,1
85480,1
255596,1
305289,1
88106,1
276395,1
438646,1
126901,1
20893,1
251638,1
268966,1
425977,1
370903,1
432217,1
403284,0
350035,1
318317,1
231880,1
161781,1
285399,1
417831,1
207923,1
175398,1
15232,1
11641,1
16945,1
85555,1
281624,1
24771,1
100680,0
145912,1
385963,1
50420,1
169455,1
224595,1
191809,1
438858,1
215350,1
48308,1
418050,1
112726,1
70050,1
403920,1
64734,1
357900,1
349370,1
406484,1
109093,0
92210,0
339609,1
17628,1
251987,1
157120,1
404320,1
80119,1
396578,1
460433,0
332022,1
209290,1
431564,0
250758,1
176756,1
83508,1
269042,1
274870,1
413909,1
361590,0
333784,1
314657,1
59843,1
116562,1
281752,1
279899,1
124326,1
70013,1
338932,1
80383,1
89642,1
70423,1
214349,0
421899,1
264669,1
395752,1
402243,1
304861,1
406753,1
37985,1
356678,1
344286,1
346012,1
350441,1
426598,1
192872,1
217072,0
194260,1
412169,1
335152,1
454695,1
349432,1
77383,1
212249,0
189586,0
246818,1
444650,1
368581,0
152762,1
395793,1
179741,1
267522,1
155597,1
14316,0
323977,1
352042,1
17879,1
103725,1
292657,1
340432,1
398396,0
41750,1
135070,1
207679,1
46935,1
87175,1
232611,1
318928,1
135891,1
433664,1
382423,1
96585,1
320668,0
417445,1
267944,1
132040,1
81298,1
417405,1
419861,1
74396,1
247192,0
189057,1
418473,1
123293,1
43798,1
118540,0
152598,1
404487,1
153458,1
26046,0
70734,1
24691,1
103246,1
208430,1
389474,1
405836,1
341886,1
463163,0
3917,1
230795,1
35158,1
365145,1
434940,1
456108,1
121345,1
7902,0
161864,1
165800,1
60715,1
276493,1
309421,1
230955,1
191801,1
242141,1
288269,1
412613,1
265061,1
215221,1
19462,1
198737,1
57115,1
125373,1
461702,1
187968,0
7317,1
261752,1
385904,1
110678,1
333334,1
3779,0
198730,1
249104,1
456244,1
403696,1
427922,1
395927,1
220841,1
44566,1
402437,0
60851,1
445541,1
65768,0
390419,1
252393,1
229689,1
129518,1
267299,1
326028,1
389952,1
372496,1
318034,1
399177,1
31764,1
191656,0
6671,1
275619,1
282985,1
323468,1
209166,1
200802,1
33557,1
20881,0
389477,1
51932,1
57573,1
326152,1
230465,1
226411,1
197400,1
45360,1
16225,1
175907,1
57278,1
266794,1
122911,0
445941,1
202101,1
438238,0
257891,1
370631,1
313990,1
155943,1
236676,1
261724,1
169491,1
52215,1
165955,0
388391,1
340330,1
204488,1
51042,1
401026,1
344312,1
167257,0
35662,1
56779,1
452429,1
173130,1
187473,1
378652,1
303802,1
234607,1
15431,1
457340,1
16025,0
261369,1
163923,1
204371,1
296965,1
236342,1
147092,0
343568,0
340429,1
259158,0
257183,1
37877,1
357447,1
72250,1
459444,1
411209,1
242118,1
373378,1
449715,1
230254,1
406481,1
435040,1
8061,1
149175,1
400390,1
273816,1
368657,1
190118,0
94058,1
88437,1
90633,1
220148,0
337398,1
36959,1
93335,1
419971,1
193253,1
88589,1
418003,1
198175,1
45054,1
453535,1
59556,1
310376,1
19882,1
417289,1
24727,1
333640,1
397898,1
69389,1
27338,1
257444,1
453662,1
394581,0
126366,1
406621,1
129923,1
204883,1
58323,1
99851,1
723,1
143396,1
351605,1
362809,1
79423,1
466011,1
215287,1
172679,1
414240,1
338147,1
404021,1
143068,1
415170,1
398479,1
22393,1
374639,1
267755,1
184046,1
344863,1
275318,1
383334,1
412648,1
367650,1
21462,1
382230,1
429026,1
146843,1
412085,1
223278,1
219251,1
88115,1
430925,1
343153,1
78259,1
29730,1
121725,1
151233,1
136046,1
432175,1
18508,1
349442,1
417819,0
377097,1
91588,1
47227,1
73849,1
334004,1
245509,1
365865,1
450999,1
39984,1
103833,0
64147,1
296614,1
435636,1
318314,1
175078,1
424596,1
173574,1
88093,0
292429,1
195651,1
313320,1
423245,1
334828,1
28687,0
27154,1
80615,1
9210,0
185545,1
96537,1
159678,1
98112,1
210660,1
417546,1
362632,1
393962,1
58314,1
75412,1
315960,1
20342,1
86759,1
337816,1
426649,1
172362,1
431570,1
69979,1
221173,1
77300,1
127816,1
452532,1
99859,0
169042,1
268889,1
415923,1
178805,0
46775,1
89668,1
232172,1
186737,1
322664,1
76420,1
397628,0
248691,1
310781,1
131057,1
245532,1
149453,1
442799,1
94453,1
446811,1
395025,1
4302,1
84636,1
224636,1
419592,1
321631,1
408569,1
5339,0
70081,1
413600,1
191039,1
451807,1
378390,0
117266,1
239305,1
245430,1
136153,1
444113,1
233094,1
464835,0
463900,1
135662,1
340913,1
26354,1
361186,1
400208,1
42232,1
150274,1
448384,1
78661,1
106837,1
408560,1
318138,1
407568,1
160533,1
11020,1
220593,1
216577,1
226861,1
42241,1
207529,1
403002,1
340278,1
436516,1
218033,1
140035,1
439089,1
322555,1
128065,1
28927,1
428609,1
84371,1
4430,1
361907,1
255901,1
88744,1
326544,1
429930,1
381485,0
216108,1
380420,1
217320,1
236199,1
299240,1
80704,1
18695,1
19318,1
383937,1
112230,0
420785,1
416165,1
231957,0
104703,1
174031,1
76536,1
108598,1
127819,0
401567,1
158004,1
113045,1
318458,1
43117,0
264673,1
282989,1
342765,1
198157,1
274888,1
248349,1
331089,0
17255,1
337575,0
95245,1
370885,1
185202,1
164816,1
15729,1
330072,1
226407,1
93193,0
138516,1
147793,1
57155,1
394687,1
60833,1
3938,1
323175,0
151259,1
232942,1
267318,1
79086,1
388328,1
439893,1
55859,1
180686,1
263691,1
179549,1
114550,1
77425,1
109273,1
321197,0
281410,1
88191,1
462720,1
10381,1
251006,1
132501,1
93688,1
110275,1
461383,1
418087,0
32801,0
10998,1
210644,0
11447,1
415235,1
267377,1
229200,1
27492,1
375013,1
121747,1
357892,1
15800,1
378720,1
168452,1
437462,1
337897,1
338934,1
407547,1
137818,1
238046,1
234597,1
271558,1
188,0
385672,1
86300,1
293301,1
110016,1
144298,1
178202,1
406033,1
370900,0
196196,0
436185,0
384471,1
67763,1
331048,1
374315,1
226092,1
28008,1
209639,1
198815,1
96762,1
226324,1
300974,1
331104,1
440646,1
263874,1
417242,1
4999,1
410412,1
382997,1
51056,0
194418,1
41882,1
173888,1
94605,1
259487,1
301366,1
235428,1
360687,1
295528,0
9831,1
233717,1
305446,1
249044,1
433164,1
122205,1
45876,1
457612,1
349570,1
398831,1
96467,1
387342,1
300296,1
60293,1
19841,1
463962,1
56430,1
224877,0
27500,0
417692,1
171372,1
43,1
372223,1
109950,1
47462,1
15224,1
404080,1
315036,1
16614,1
305049,0
297404,1
372378,1
23084,1
72207,1
196920,1
208914,1
301998,1
108893,1
455159,1
16982,0
159098,1
373965,1
207454,1
420731,0
115098,1
262154,1
414878,1
347143,1
186286,1
129201,0
5694,1
465355,1
238286,1
301672,1
303400,1
240139,1
149462,1
414082,1
280645,1
191116,1
304954,1
116817,1
340826,0
385406,1
7986,1
352372,1
99899,1
361904,1
184914,1
306524,1
391970,1
163403,1
424545,1
31748,1
40564,1
257096,1
98878,1
302122,1
449907,1
375594,1
246401,1
230763,1
257261,1
21603,1
176606,1
351141,1
458568,0
185245,1
289199,1
415032,1
18422,1
14239,1
280158,1
84389,1
434952,1
200596,1
463454,1
101132,0
70762,1
49348,1
60675,1
135959,1
464136,1
218358,1
232101,1
273899,1
281511,1
280772,0
172588,1
212941,1
334976,1
439373,1
23241,1
60475,1
50933,1
192054,1
444677,1
96966,1
231640,1
418743,1
286847,0
74531,1
168925,1
130942,1
461255,1
276692,0
443867,1
201352,1
94845,1
230644,1
447195,1
17228,1
441830,1
104923,0
388327,0
33971,1
153352,1
